Tipo Titulo,Data Vencimento,Data Base,PU Base Manha,Juros
Tesouro IPCA+,2045-05-15,2021-03-31,1304.66,2.8748083540376097
Tesouro Prefixado,2022-01-01,2021-03-31,965.57,4.74582067453346
Tesouro Prefixado,2026-01-01,2021-04-01,669.02,8.82462285240968
Tesouro Selic,2023-03-01,2021-04-01,10783.94,0.66851666055394
Tesouro Selic,2024-09-01,2021-04-01,10740.84,0.45471874917497
Tesouro Selic,2025-03-01,2021-04-01,10714.52,0.44046632157969995
Tesouro Selic,2027-03-01,2021-04-01,10604.19,0.41257071667384004
Tesouro Prefixado,2025-01-01,2021-04-01,736.68,8.48218318087941
Tesouro Prefixado,2022-01-01,2021-04-01,965.96,4.70730773232697
Tesouro Prefixado,2024-07-01,2021-04-01,774.32,8.18825461248908
Tesouro Prefixado,2023-01-01,2021-04-01,892.12,6.731740463096431
Tesouro IPCA+,2035-05-15,2021-04-01,1968.18,2.88936758157865
Tesouro IPCA+,2045-05-15,2021-04-01,1308.32,2.87600302762141
Tesouro IPCA+,2024-08-15,2021-04-01,3151.23,2.32203280408616
Tesouro IPCA+,2026-08-15,2021-04-01,2880.3,2.6300542625151397
Tesouro Prefixado,2024-07-01,2021-04-05,772.49,8.29613545842249
Tesouro IPCA+,2035-05-15,2021-04-05,1965.81,2.89770543634622
Tesouro IPCA+,2026-08-15,2021-04-05,2883.07,2.62280066154296
Tesouro IPCA+,2045-05-15,2021-04-05,1304.25,2.88650116138591
Tesouro IPCA+,2024-08-15,2021-04-05,3154.8,2.30591022355781
Tesouro Prefixado,2023-01-01,2021-04-05,891.04,6.849786713829201
Tesouro Prefixado,2022-01-01,2021-04-05,965.93,4.78280870868963
Tesouro Prefixado,2025-01-01,2021-04-05,734.88,8.57897983330429
Tesouro Prefixado,2026-01-01,2021-04-05,667.21,8.90808125211677
Tesouro Selic,2025-03-01,2021-04-05,10714.86,0.44114133632944
Tesouro Selic,2024-09-01,2021-04-05,10741.67,0.45461183444026004
Tesouro Selic,2027-03-01,2021-04-05,10600.08,0.41788763031157994
Tesouro Selic,2023-03-01,2021-04-05,10785.18,0.66818017092926
Tesouro Selic,2024-09-01,2021-04-06,10743.17,0.4521366934874
Tesouro Prefixado,2024-07-01,2021-04-06,774.34,8.22341502233108
Tesouro Selic,2027-03-01,2021-04-06,10600.32,0.41781608510016
Tesouro Prefixado,2022-01-01,2021-04-06,966.52,4.71440755048957
Tesouro Selic,2023-03-01,2021-04-06,10786.17,0.66579098321211
Tesouro Selic,2025-03-01,2021-04-06,10715.03,0.44116978109700006
Tesouro Prefixado,2025-01-01,2021-04-06,736.64,8.51609206617454
Tesouro IPCA+,2026-08-15,2021-04-06,2882.97,2.62461667564115
Tesouro Prefixado,2026-01-01,2021-04-06,668.89,8.85567261927195
Tesouro IPCA+,2035-05-15,2021-04-06,1966.79,2.89576751167477
Tesouro IPCA+,2045-05-15,2021-04-06,1304.9,2.88536653144724
Tesouro IPCA+,2024-08-15,2021-04-06,3158.3,2.28451562123159
Tesouro Prefixado,2023-01-01,2021-04-06,892.44,6.764479643595809
Tesouro Selic,2027-03-01,2021-04-07,10600.82,0.41745633930443005
Tesouro Prefixado,2026-01-01,2021-04-07,665.92,8.96333840905265
Tesouro Prefixado,2024-07-01,2021-04-07,771.83,8.33938866128358
Tesouro Prefixado,2023-01-01,2021-04-07,890.93,6.87972248974642
Tesouro Prefixado,2022-01-01,2021-04-07,966.08,4.79711449466488
Tesouro IPCA+,2035-05-15,2021-04-07,1957.18,2.92099754940518
Tesouro IPCA+,2024-08-15,2021-04-07,3152.58,2.32451946855016
Tesouro IPCA+,2026-08-15,2021-04-07,2869.51,2.68786884385554
Tesouro IPCA+,2045-05-15,2021-04-07,1293.56,2.91140643102703
Tesouro Selic,2023-03-01,2021-04-07,10787.13,0.6634970670337901
Tesouro Prefixado,2025-01-01,2021-04-07,733.85,8.63283761427318
Tesouro Selic,2025-03-01,2021-04-07,10713.65,0.44376967731984
Tesouro Selic,2024-09-01,2021-04-07,10743.39,0.45208422411644
Tesouro Selic,2024-09-01,2021-04-08,10742.0,0.45508626553254
Tesouro Selic,2025-03-01,2021-04-08,10712.75,0.44557655377923
Tesouro Selic,2023-03-01,2021-04-08,10788.22,0.66075513909125
Tesouro Selic,2027-03-01,2021-04-08,10598.71,0.41999032628781
Tesouro Prefixado,2026-01-01,2021-04-08,663.26,9.06092251640648
Tesouro Prefixado,2022-01-01,2021-04-08,965.64,4.88053436307625
Tesouro Prefixado,2023-01-01,2021-04-08,889.86,6.96510162957602
Tesouro Prefixado,2025-01-01,2021-04-08,731.83,8.719649467605791
Tesouro IPCA+,2045-05-15,2021-04-08,1306.2,2.88309872739152
Tesouro IPCA+,2024-08-15,2021-04-08,3148.93,2.3508272848094602
Tesouro IPCA+,2035-05-15,2021-04-08,1968.75,2.89189326291599
Tesouro IPCA+,2026-08-15,2021-04-08,2872.37,2.67607664925253
Tesouro Prefixado,2024-07-01,2021-04-08,769.56,8.44556775057387
Tesouro Prefixado,2022-01-01,2021-04-09,966.37,4.79086885753865
Tesouro Prefixado,2023-01-01,2021-04-09,893.57,6.7195840417344
Tesouro Prefixado,2024-07-01,2021-04-09,774.62,8.23305667957929
Tesouro Prefixado,2025-01-01,2021-04-09,736.6,8.53719374653327
Tesouro IPCA+,2035-05-15,2021-04-09,1965.34,2.9011930623460103
Tesouro IPCA+,2045-05-15,2021-04-09,1302.69,2.8913571175035
Tesouro IPCA+,2024-08-15,2021-04-09,3156.8,2.3001835172562197
Tesouro Selic,2023-03-01,2021-04-09,10789.18,0.65844803203742
Tesouro Selic,2024-09-01,2021-04-09,10742.0,0.45545380868341
Tesouro Selic,2025-03-01,2021-04-09,10712.42,0.44643894140046
Tesouro Selic,2027-03-01,2021-04-09,10600.88,0.41777856448044
Tesouro Prefixado,2026-01-01,2021-04-09,668.11,8.89856369601609
Tesouro IPCA+,2026-08-15,2021-04-09,2884.58,2.62130965056086
Tesouro IPCA+,2045-05-15,2021-04-12,1301.07,2.89602396683661
Tesouro Selic,2023-03-01,2021-04-12,10790.35,0.6573306702978
Tesouro Selic,2027-03-01,2021-04-12,10602.07,0.41704123335577
Tesouro Selic,2024-09-01,2021-04-12,10742.52,0.45557017173074
Tesouro Selic,2025-03-01,2021-04-12,10711.23,0.44936662544831996
Tesouro IPCA+,2024-08-15,2021-04-12,3143.73,2.39353938793163
Tesouro IPCA+,2035-05-15,2021-04-12,1964.78,2.9043447696935
Tesouro Prefixado,2026-01-01,2021-04-12,665.44,9.00709526368337
Tesouro Prefixado,2025-01-01,2021-04-12,734.32,8.64722965357525
Tesouro Prefixado,2022-01-01,2021-04-12,966.14,4.881143253689
Tesouro Prefixado,2023-01-01,2021-04-12,892.5,6.8269908255989
Tesouro IPCA+,2026-08-15,2021-04-12,2881.64,2.6389108350133297
Tesouro Prefixado,2024-07-01,2021-04-12,772.34,8.35405853715889
Tesouro Selic,2023-03-01,2021-04-13,10791.42,0.65462952104313
Tesouro Selic,2025-03-01,2021-04-13,10710.05,0.45165096400453997
Tesouro Selic,2027-03-01,2021-04-13,10603.69,0.41543583546318996
Tesouro IPCA+,2045-05-15,2021-04-13,1295.69,2.9085708872669
Tesouro Selic,2024-09-01,2021-04-13,10740.98,0.45887328536656996
Tesouro IPCA+,2024-08-15,2021-04-13,3140.02,2.4205027369387198
Tesouro Prefixado,2024-07-01,2021-04-13,772.13,8.37061808550829
Tesouro Prefixado,2025-01-01,2021-04-13,733.81,8.67415076884865
Tesouro Prefixado,2022-01-01,2021-04-13,966.12,4.903166078679
Tesouro Prefixado,2023-01-01,2021-04-13,892.01,6.872355131506961
Tesouro Prefixado,2026-01-01,2021-04-13,665.38,9.0146310107624
Tesouro IPCA+,2026-08-15,2021-04-13,2874.04,2.6753170710760403
Tesouro IPCA+,2035-05-15,2021-04-13,1960.4,2.91616653976911
Tesouro Selic,2024-09-01,2021-04-14,10740.88,0.45943608439479994
Tesouro Selic,2023-03-01,2021-04-14,10792.55,0.65171537878523
Tesouro Prefixado,2022-01-01,2021-04-14,966.04,4.9344468810481805
Tesouro Prefixado,2025-01-01,2021-04-14,732.8,8.72107581243541
Tesouro Prefixado,2026-01-01,2021-04-14,664.17,9.06216537659425
Tesouro IPCA+,2045-05-15,2021-04-14,1278.5,2.94828610193231
Tesouro Prefixado,2023-01-01,2021-04-14,891.1,6.947255341202239
Tesouro Selic,2025-03-01,2021-04-14,10708.87,0.45393879566892
Tesouro IPCA+,2024-08-15,2021-04-14,3134.3,2.46112524663906
Tesouro IPCA+,2035-05-15,2021-04-14,1945.52,2.9551634912182
Tesouro IPCA+,2026-08-15,2021-04-14,2862.08,2.73208390589796
Tesouro Prefixado,2024-07-01,2021-04-14,771.01,8.42699456714168
Tesouro Selic,2027-03-01,2021-04-14,10604.81,0.41438491691627
Tesouro Selic,2024-09-01,2021-04-15,10740.17,0.46116402128648
Tesouro IPCA+,2045-05-15,2021-04-15,1279.1,2.94724235428804
Tesouro Selic,2025-03-01,2021-04-15,10706.13,0.45883496315128
Tesouro Selic,2027-03-01,2021-04-15,10605.32,0.41401136063304994
Tesouro Selic,2023-03-01,2021-04-15,10793.69,0.64875891441715
Tesouro Prefixado,2025-01-01,2021-04-15,735.55,8.61821176235584
Tesouro Prefixado,2022-01-01,2021-04-15,966.48,4.88695326809032
Tesouro Prefixado,2026-01-01,2021-04-15,666.7,8.97973850272271
Tesouro Prefixado,2024-07-01,2021-04-15,773.77,8.31388916848916
Tesouro IPCA+,2035-05-15,2021-04-15,1946.43,2.95338746808706
Tesouro IPCA+,2026-08-15,2021-04-15,2867.78,2.70706739782407
Tesouro IPCA+,2024-08-15,2021-04-15,3140.71,2.41986905173499
Tesouro Prefixado,2023-01-01,2021-04-15,892.91,6.832173580403709
Tesouro IPCA+,2035-05-15,2021-04-16,1962.79,2.91174731933521
Tesouro Selic,2023-03-01,2021-04-16,10794.85,0.64572560674558
Tesouro IPCA+,2024-08-15,2021-04-16,3149.62,2.3618179285810297
Tesouro Selic,2027-03-01,2021-04-16,10606.01,0.41343727291862
Tesouro Selic,2025-03-01,2021-04-16,10705.36,0.46044676909286997
Tesouro IPCA+,2045-05-15,2021-04-16,1297.27,2.9059839155993
Tesouro Selic,2024-09-01,2021-04-16,10740.34,0.46121386982467
Tesouro Prefixado,2023-01-01,2021-04-16,894.44,6.7366261837796495
Tesouro Prefixado,2022-01-01,2021-04-16,966.86,4.84828632141267
Tesouro Prefixado,2025-01-01,2021-04-16,738.06,8.52520576792532
Tesouro Prefixado,2024-07-01,2021-04-16,775.84,8.231118550708679
Tesouro IPCA+,2026-08-15,2021-04-16,2874.47,2.67750583904933
Tesouro Prefixado,2026-01-01,2021-04-16,669.53,8.88725354984798
Tesouro Prefixado,2026-01-01,2021-04-19,676.75,8.65538796429907
Tesouro IPCA+,2045-05-15,2021-04-19,1303.98,2.89177389044712
Tesouro IPCA+,2024-08-15,2021-04-19,3168.52,2.24067164232808
Tesouro IPCA+,2026-08-15,2021-04-19,2884.88,2.6335862614123897
Tesouro IPCA+,2035-05-15,2021-04-19,1969.17,2.89709587436424
Tesouro Prefixado,2025-01-01,2021-04-19,743.86,8.315766061663819
Tesouro Prefixado,2024-07-01,2021-04-19,781.13,8.02349584305965
Tesouro Selic,2025-03-01,2021-04-19,10703.92,0.46383921750829005
Tesouro Prefixado,2023-01-01,2021-04-19,896.53,6.623962529316869
Tesouro Selic,2024-09-01,2021-04-19,10739.71,0.46354684089611
Tesouro Selic,2027-03-01,2021-04-19,10605.03,0.41510913475291
Tesouro Selic,2023-03-01,2021-04-19,10795.84,0.6451639329054699
Tesouro Prefixado,2022-01-01,2021-04-19,967.24,4.84767786033912
Tesouro Selic,2027-03-01,2021-04-20,10605.9,0.41433387018188
Tesouro Selic,2023-03-01,2021-04-20,10796.82,0.64273019603002
Tesouro Selic,2024-09-01,2021-04-20,10740.67,0.46208482240484
Tesouro Selic,2025-03-01,2021-04-20,10704.2,0.46369936401553
Tesouro Prefixado,2024-07-01,2021-04-20,781.14,8.03020152490385
Tesouro Prefixado,2022-01-01,2021-04-20,967.55,4.81913316265978
Tesouro Prefixado,2026-01-01,2021-04-20,676.97,8.65312842377379
Tesouro IPCA+,2024-08-15,2021-04-20,3170.34,2.23034290298445
Tesouro IPCA+,2035-05-15,2021-04-20,1948.67,2.9504958698546897
Tesouro IPCA+,2026-08-15,2021-04-20,2885.68,2.63126861428248
Tesouro Prefixado,2025-01-01,2021-04-20,744.1,8.31272611548077
Tesouro IPCA+,2045-05-15,2021-04-20,1280.57,2.94555357795938
Tesouro Prefixado,2023-01-01,2021-04-20,896.9,6.6090996816073195
Tesouro Selic,2023-03-01,2021-04-22,10798.14,0.64005923301073
Tesouro IPCA+,2024-08-15,2021-04-22,3171.56,2.22588247496884
Tesouro IPCA+,2035-05-15,2021-04-22,1952.13,2.94270089717092
Tesouro IPCA+,2026-08-15,2021-04-22,2880.95,2.6558768516785602
Tesouro Prefixado,2025-01-01,2021-04-22,744.33,8.31648296749896
Tesouro Prefixado,2024-07-01,2021-04-22,781.61,8.02415923273542
Tesouro Prefixado,2026-01-01,2021-04-22,677.2,8.65578354059168
Tesouro Prefixado,2022-01-01,2021-04-22,967.47,4.87045490023603
Tesouro IPCA+,2045-05-15,2021-04-22,1284.07,2.9381775087049498
Tesouro Selic,2024-09-01,2021-04-22,10740.95,0.4623017056206
Tesouro Prefixado,2023-01-01,2021-04-22,896.7,6.64517955941199
Tesouro Selic,2027-03-01,2021-04-22,10605.86,0.41476669837412
Tesouro Selic,2025-03-01,2021-04-22,10703.71,0.46518162269844
Tesouro Prefixado,2025-01-01,2021-04-23,750.43,8.08378111413747
Tesouro Prefixado,2024-07-01,2021-04-23,786.69,7.81211713350658
Tesouro Prefixado,2023-01-01,2021-04-23,899.21,6.48022723100036
Tesouro Selic,2024-09-01,2021-04-23,10741.37,0.46187256625078
Tesouro Selic,2023-03-01,2021-04-23,10799.26,0.63712238726489
Tesouro Selic,2027-03-01,2021-04-23,10606.73,0.41399026443204995
Tesouro Prefixado,2026-01-01,2021-04-23,684.19,8.42352270951638
Tesouro IPCA+,2024-08-15,2021-04-23,3186.64,2.12680143330261
Tesouro IPCA+,2035-05-15,2021-04-23,1976.48,2.88067550101474
Tesouro IPCA+,2026-08-15,2021-04-23,2905.45,2.5444039333806
Tesouro Prefixado,2022-01-01,2021-04-23,968.04,4.801017300057589
Tesouro Selic,2025-03-01,2021-04-23,10703.95,0.46510960717101
Tesouro IPCA+,2045-05-15,2021-04-23,1311.33,2.87652621673601
Tesouro Prefixado,2022-01-01,2021-04-26,968.09,4.85209505598533
Tesouro IPCA+,2026-08-15,2021-04-26,2907.0,2.54127926317613
Tesouro Selic,2027-03-01,2021-04-26,10607.93,0.41323236424697
Tesouro Selic,2023-03-01,2021-04-26,10800.33,0.63623933766943
Tesouro Selic,2024-09-01,2021-04-26,10740.05,0.46554920121559
Tesouro Selic,2025-03-01,2021-04-26,10701.57,0.47011216635526
Tesouro Prefixado,2024-07-01,2021-04-26,786.01,7.86237108406207
Tesouro Prefixado,2025-01-01,2021-04-26,749.9,8.12323670293635
Tesouro Prefixado,2023-01-01,2021-04-26,898.58,6.55719031584098
Tesouro Prefixado,2026-01-01,2021-04-26,683.52,8.46158057175354
Tesouro IPCA+,2024-08-15,2021-04-26,3189.28,2.11448687064212
Tesouro IPCA+,2045-05-15,2021-04-26,1315.07,2.86911820502151
Tesouro IPCA+,2035-05-15,2021-04-26,1980.23,2.87280798012588
Tesouro IPCA+,2035-05-15,2021-04-27,2010.34,2.79715834981315
Tesouro IPCA+,2026-08-15,2021-04-27,2922.71,2.4706954400927
Tesouro Prefixado,2025-01-01,2021-04-27,752.18,8.04040972349087
Tesouro Prefixado,2026-01-01,2021-04-27,686.11,8.379145140971419
Tesouro Prefixado,2024-07-01,2021-04-27,788.09,7.77975562956321
Tesouro Prefixado,2023-01-01,2021-04-27,899.66,6.492092766096611
Tesouro IPCA+,2045-05-15,2021-04-27,1349.21,2.7938406680770402
Tesouro IPCA+,2024-08-15,2021-04-27,3196.2,2.07002129589231
Tesouro Prefixado,2022-01-01,2021-04-27,968.46,4.81328177700135
Tesouro Selic,2023-03-01,2021-04-27,10801.63,0.63265233389635
Tesouro Selic,2024-09-01,2021-04-27,10740.27,0.46550671115266
Tesouro Selic,2025-03-01,2021-04-27,10701.01,0.47139147253856
Tesouro Selic,2027-03-01,2021-04-27,10609.17,0.41204041461777
Tesouro Prefixado,2023-01-01,2021-04-28,898.89,6.55737073183533
Tesouro IPCA+,2045-05-15,2021-04-28,1342.81,2.80818769538846
Tesouro IPCA+,2024-08-15,2021-04-28,3198.68,2.05520167769654
Tesouro IPCA+,2026-08-15,2021-04-28,2923.72,2.46737714604878
Tesouro IPCA+,2035-05-15,2021-04-28,2004.65,2.8120249618786
Tesouro Prefixado,2024-07-01,2021-04-28,785.56,7.895901183172869
Tesouro Prefixado,2022-01-01,2021-04-28,968.51,4.82518110180545
Tesouro Prefixado,2026-01-01,2021-04-28,682.49,8.50685727430564
Tesouro Selic,2024-09-01,2021-04-28,10739.88,0.46664086294863005
Tesouro Selic,2023-03-01,2021-04-28,10803.09,0.62849643654268
Tesouro Prefixado,2025-01-01,2021-04-28,749.09,8.16756817177315
Tesouro Selic,2025-03-01,2021-04-28,10698.81,0.47543879371609
Tesouro Selic,2027-03-01,2021-04-28,10609.07,0.41234580577400004
Tesouro Prefixado,2022-01-01,2021-04-29,968.63,4.82597538071694
Tesouro Prefixado,2024-07-01,2021-04-29,786.03,7.8826392018354206
Tesouro Prefixado,2023-01-01,2021-04-29,899.26,6.54225885568513
Tesouro Selic,2023-03-01,2021-04-29,10804.65,0.62397925348445
Tesouro Selic,2024-09-01,2021-04-29,10739.53,0.46769968248825
Tesouro Selic,2027-03-01,2021-04-29,10610.2,0.41127552632804
Tesouro Selic,2025-03-01,2021-04-29,10698.46,0.47636953339742
Tesouro Prefixado,2025-01-01,2021-04-29,749.58,8.15465565295794
Tesouro IPCA+,2045-05-15,2021-04-29,1330.84,2.8349307946484
Tesouro IPCA+,2035-05-15,2021-04-29,1994.4,2.83847889323456
Tesouro IPCA+,2024-08-15,2021-04-29,3206.52,2.00464810475733
Tesouro IPCA+,2026-08-15,2021-04-29,2931.9,2.43137216399855
Tesouro Prefixado,2026-01-01,2021-04-29,682.12,8.52462836443674
Tesouro IPCA+,2026-08-15,2021-04-30,2940.09,2.39540110697984
Tesouro Prefixado,2026-01-01,2021-04-30,684.7,8.44219613570109
Tesouro IPCA+,2024-08-15,2021-04-30,3213.34,1.96094169164635
Tesouro Prefixado,2022-01-01,2021-04-30,969.0,4.78662565719743
Tesouro Prefixado,2025-01-01,2021-04-30,751.59,8.08216994198707
Tesouro Prefixado,2024-07-01,2021-04-30,787.64,7.820099293600361
Tesouro Selic,2025-03-01,2021-04-30,10698.61,0.47645697088483
Tesouro Selic,2024-09-01,2021-04-30,10739.9,0.46736898775447
Tesouro IPCA+,2045-05-15,2021-04-30,1346.6,2.8005208240824397
Tesouro IPCA+,2035-05-15,2021-04-30,2008.37,2.8037703551697604
Tesouro Selic,2023-03-01,2021-04-30,10805.62,0.62151592279142
Tesouro Selic,2027-03-01,2021-04-30,10611.94,0.40952182824329003
Tesouro Prefixado,2023-01-01,2021-04-30,900.05,6.49739155818829
Tesouro Selic,2024-09-01,2021-05-03,10739.59,0.52470073238291
Tesouro IPCA+,2035-05-15,2021-05-03,1966.55,2.9536993512128102
Tesouro Selic,2023-03-01,2021-05-03,10806.76,0.72188939832611
Tesouro Prefixado,2024-07-01,2021-05-03,784.67,7.970101892550691
Tesouro Prefixado,2022-01-01,2021-05-03,968.55,4.92035829438315
Tesouro IPCA+,2024-08-15,2021-05-03,3204.39,2.20289787218672
Tesouro Prefixado,2023-01-01,2021-05-03,897.74,6.6950641885071605
Tesouro Prefixado,2026-01-01,2021-05-03,681.1,8.58029391204349
Tesouro IPCA+,2045-05-15,2021-05-03,1298.51,2.93329491545792
Tesouro Selic,2025-03-01,2021-05-03,10698.5,0.52605138490893
Tesouro Selic,2027-03-01,2021-05-03,10613.93,0.43963173692409
Tesouro Prefixado,2025-01-01,2021-05-03,748.01,8.24187595533738
Tesouro IPCA+,2026-08-15,2021-05-03,2920.39,2.59977765000403
Tesouro Prefixado,2023-01-01,2021-05-04,896.57,6.790224372842089
Tesouro IPCA+,2026-08-15,2021-05-04,2924.06,2.58431069835749
Tesouro Prefixado,2026-01-01,2021-05-04,678.98,8.65816900438556
Tesouro Selic,2025-03-01,2021-05-04,10697.79,0.5276324066338
Tesouro Selic,2024-09-01,2021-05-04,10739.18,0.52592869146004
Tesouro Prefixado,2022-01-01,2021-05-04,968.42,4.96244716345051
Tesouro Selic,2027-03-01,2021-05-04,10615.67,0.43788826359221
Tesouro IPCA+,2035-05-15,2021-05-04,1980.31,2.9189854350518
Tesouro Selic,2023-03-01,2021-05-04,10807.67,0.71976818209011
Tesouro IPCA+,2024-08-15,2021-05-04,3198.95,2.24126026589546
Tesouro IPCA+,2045-05-15,2021-05-04,1313.87,2.89888609386501
Tesouro Prefixado,2024-07-01,2021-05-04,782.4,8.07633348485388
Tesouro Prefixado,2025-01-01,2021-05-04,745.97,8.32901271207615
Tesouro Selic,2027-03-01,2021-05-05,10616.98,0.43662565563725997
Tesouro Selic,2024-09-01,2021-05-05,10739.81,0.5251396021864
Tesouro Prefixado,2024-07-01,2021-05-05,780.6,8.16250407093883
Tesouro Prefixado,2023-01-01,2021-05-05,895.82,6.85568666171068
Tesouro Selic,2023-03-01,2021-05-05,10808.7,0.71721716731796
Tesouro IPCA+,2026-08-15,2021-05-05,2917.31,2.6166613923066
Tesouro Selic,2025-03-01,2021-05-05,10698.39,0.52699360373804
Tesouro Prefixado,2025-01-01,2021-05-05,743.95,8.41577537769773
Tesouro IPCA+,2024-08-15,2021-05-05,3195.56,2.26595791426811
Tesouro Prefixado,2026-01-01,2021-05-05,676.3,8.75573487031802
Tesouro Prefixado,2022-01-01,2021-05-05,968.42,4.9835430130483
Tesouro IPCA+,2045-05-15,2021-05-05,1278.47,2.97995481303525
Tesouro IPCA+,2035-05-15,2021-05-05,1949.2,2.9997578358498
Tesouro Selic,2027-03-01,2021-05-06,10617.13,0.43666329895044
Tesouro Selic,2023-03-01,2021-05-06,10809.78,0.7144820821287801
Tesouro Selic,2024-09-01,2021-05-06,10739.97,0.5252624372856299
Tesouro Selic,2025-03-01,2021-05-06,10699.2,0.5259975133135
Tesouro Prefixado,2024-07-01,2021-05-06,782.43,8.08959339268666
Tesouro Prefixado,2025-01-01,2021-05-06,745.94,8.34317870038487
Tesouro Prefixado,2022-01-01,2021-05-06,968.55,4.983370583683651
Tesouro Prefixado,2023-01-01,2021-05-06,896.61,6.81054245460484
Tesouro Prefixado,2026-01-01,2021-05-06,678.85,8.67324627280299
Tesouro IPCA+,2026-08-15,2021-05-06,2916.52,2.6216714823279403
Tesouro IPCA+,2035-05-15,2021-05-06,1949.72,2.99900047945111
Tesouro IPCA+,2045-05-15,2021-05-06,1278.81,2.97951303259025
Tesouro IPCA+,2024-08-15,2021-05-06,3198.27,2.24962299772089
Tesouro Selic,2023-03-01,2021-05-07,10811.16,0.71067696998461
Tesouro Selic,2024-09-01,2021-05-07,10741.2,0.52330499943997
Tesouro Selic,2025-03-01,2021-05-07,10702.43,0.520890645081
Tesouro Selic,2027-03-01,2021-05-07,10621.21,0.43229108917726006
Tesouro Prefixado,2026-01-01,2021-05-07,673.86,8.85097136850501
Tesouro Prefixado,2022-01-01,2021-05-07,968.43,5.0246199279719805
Tesouro Prefixado,2023-01-01,2021-05-07,894.63,6.96509912163261
Tesouro Prefixado,2024-07-01,2021-05-07,778.37,8.275505026510439
Tesouro IPCA+,2026-08-15,2021-05-07,2914.25,2.63350579564143
Tesouro IPCA+,2045-05-15,2021-05-07,1261.65,3.01982273389791
Tesouro IPCA+,2024-08-15,2021-05-07,3195.92,2.26736241665901
Tesouro IPCA+,2035-05-15,2021-05-07,1934.62,3.03900932538128
Tesouro Prefixado,2025-01-01,2021-05-07,741.42,8.53000533128618
Tesouro Prefixado,2025-01-01,2021-05-10,742.16,8.52032612776305
Tesouro Prefixado,2024-07-01,2021-05-10,778.85,8.2767647073773
Tesouro Selic,2025-03-01,2021-05-10,10704.85,0.51789971616476
Tesouro Selic,2024-09-01,2021-05-10,10742.95,0.5211952529569199
Tesouro Selic,2023-03-01,2021-05-10,10812.75,0.7082638992081001
Tesouro Prefixado,2026-01-01,2021-05-10,674.95,8.82942761329868
Tesouro IPCA+,2026-08-15,2021-05-10,2922.93,2.59767435530815
Tesouro IPCA+,2045-05-15,2021-05-10,1282.67,2.97197494666792
Tesouro IPCA+,2035-05-15,2021-05-10,1953.74,2.9909337277792902
Tesouro Prefixado,2022-01-01,2021-05-10,968.55,5.06994062647563
Tesouro IPCA+,2024-08-15,2021-05-10,3201.27,2.23700076422193
Tesouro Selic,2027-03-01,2021-05-10,10622.89,0.43101659059021
Tesouro Prefixado,2023-01-01,2021-05-10,894.87,6.98361507552252
Tesouro Selic,2027-03-01,2021-05-11,10624.87,0.42899543727237005
Tesouro IPCA+,2035-05-15,2021-05-11,1951.98,2.99609817422628
Tesouro IPCA+,2024-08-15,2021-05-11,3202.51,2.23052805541414
Tesouro IPCA+,2045-05-15,2021-05-11,1280.29,2.9778142004371
Tesouro Prefixado,2024-07-01,2021-05-11,778.64,8.29357066113243
Tesouro Prefixado,2023-01-01,2021-05-11,895.93,6.91857314617525
Tesouro Prefixado,2025-01-01,2021-05-11,741.66,8.54706590377922
Tesouro IPCA+,2026-08-15,2021-05-11,2921.16,2.60719212449163
Tesouro Prefixado,2022-01-01,2021-05-11,969.16,4.98926506120849
Tesouro Selic,2024-09-01,2021-05-11,10744.99,0.51764923555945
Tesouro Selic,2023-03-01,2021-05-11,10814.91,0.70165040023895
Tesouro Selic,2025-03-01,2021-05-11,10707.1,0.5144434460514901
Tesouro Prefixado,2026-01-01,2021-05-11,673.74,8.87692200927325
Tesouro Selic,2024-09-01,2021-05-12,10748.44,0.5113474424607001
Tesouro Selic,2025-03-01,2021-05-12,10710.81,0.5084973213519101
Tesouro Selic,2027-03-01,2021-05-12,10626.99,0.42681549140859004
Tesouro Prefixado,2026-01-01,2021-05-12,675.12,8.83438694864806
Tesouro Prefixado,2024-07-01,2021-05-12,780.01,8.24043772659752
Tesouro Prefixado,2023-01-01,2021-05-12,896.45,6.89268857106064
Tesouro Prefixado,2025-01-01,2021-05-12,743.14,8.49434564588909
Tesouro Selic,2023-03-01,2021-05-12,10816.54,0.69690834663131
Tesouro IPCA+,2045-05-15,2021-05-12,1289.48,2.9569944843119202
Tesouro IPCA+,2026-08-15,2021-05-12,2930.78,2.56432141749587
Tesouro IPCA+,2024-08-15,2021-05-12,3212.34,2.16614903163268
Tesouro IPCA+,2035-05-15,2021-05-12,1960.36,2.97496120339668
Tesouro Prefixado,2022-01-01,2021-05-12,969.23,4.9992744167417005
Tesouro Prefixado,2024-07-01,2021-05-13,777.79,8.34638663491482
Tesouro IPCA+,2026-08-15,2021-05-13,2927.03,2.58291107766455
Tesouro IPCA+,2024-08-15,2021-05-13,3209.99,2.18382352454715
Tesouro IPCA+,2035-05-15,2021-05-13,1960.89,2.974179976546
Tesouro Prefixado,2025-01-01,2021-05-13,740.9,8.591057308898439
Tesouro Prefixado,2022-01-01,2021-05-13,969.06,5.05014271148316
Tesouro Prefixado,2023-01-01,2021-05-13,895.04,7.00743606116154
Tesouro IPCA+,2045-05-15,2021-05-13,1289.83,2.9565336072099697
Tesouro Prefixado,2026-01-01,2021-05-13,672.76,8.92203514017635
